Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 140/1000 best energy 679.0 ant 13 missing vert 0.0
Step 141/1000 best energy 692.0 ant 29 missing vert 0.0
Step 142/1000 best energy 635.0 ant 29 missing vert 0.0
Step 143/1000 best energy 769.0 ant 8 missing vert 0.0
Step 144/1000 best energy 773.0 ant 19 missing vert 0.0
Step 145/1000 best energy 698.0 ant 19 missing vert 0.0
Step 146/1000 best energy 700.0 ant 28 missing vert 0.0
Step 147/1000 best energy 634.0 ant 3 missing vert 0.0
Step 148/1000 best energy 727.0 ant 13 missing vert 0.0
Step 149/1000 best energy 656.0 ant 3 missing vert 0.0
Step 150/1000 best energy 760.0 ant 23 missing vert 0.0
Step 151/1000 best energy 685.0 ant 8 missing vert 0.0
Step 152/1000 best energy 657.0 ant 7 missing vert 0.0
Step 153/1000 best energy 722.0 ant 22 missing vert 0.0
Step 154/1000 best energy 702.0 ant 30 missing vert 0.0
Step 155/1000 best energy 654.0 ant 24 missing vert 0.0
Step 156/1000 best energy 653.0 ant 30 missing vert 0.0
Step 157/1000 best energy 668.0 ant 18 missing vert 0.0
Step 158/1000 best energy 662.0 ant 16 missing vert 0.0
Step 159/1000 best energy 673.0 ant 4 missing vert 0.0
Step 160/1000 best energy 736.0 ant 15 missing vert 0.0
Step 161/1000 best energy 687.0 ant 22 missing vert 0.0
Step 162/1000 best energy 728.0 ant 5 missing vert 0.0
Step 163/1000 best energy 726.0 ant 11 missing vert 0.0
Step 164/1000 best energy 717.0 ant 9 missing vert 0.0
Step 165/1000 best energy 645.0 ant 8 missing vert 0.0
Step 166/1000 best energy 754.0 ant 17 missing vert 0.0
Step 167/1000 best energy 712.0 ant 20 missing vert 0.0
Step 168/1000 best energy 727.0 ant 18 missing vert 0.0
Step 169/1000 best energy 742.0 ant 26 missing vert 0.0
Step 170/1000 best energy 718.0 ant 11 missing vert 0.0
Step 171/1000 best energy 748.0 ant 1 missing vert 0.0
Step 172/1000 best energy 735.0 ant 1 missing vert 0.0
Step 173/1000 best energy 710.0 ant 25 missing vert 0.0
Step 174/1000 best energy 699.0 ant 27 missing vert 0.0
Step 175/1000 best energy 679.0 ant 28 missing vert 0.0
Step 176/1000 best energy 702.0 ant 13 missing vert 0.0
Step 177/1000 best energy 720.0 ant 2 missing vert 0.0
Step 178/1000 best energy 689.0 ant 5 missing vert 0.0
Step 179/1000 best energy 716.0 ant 9 missing vert 0.0
Step 180/1000 best energy 703.0 ant 1 missing vert 0.0
Step 181/1000 best energy 716.0 ant 10 missing vert 0.0
Step 182/1000 best energy 755.0 ant 12 missing vert 0.0
Step 183/1000 best energy 698.0 ant 8 missing vert 0.0
Step 184/1000 best energy 686.0 ant 27 missing vert 0.0
Step 185/1000 best energy 725.0 ant 0 missing vert 0.0
Step 186/1000 best energy 715.0 ant 18 missing vert 0.0
Step 187/1000 best energy 640.0 ant 28 missing vert 0.0
Step 188/1000 best energy 718.0 ant 16 missing vert 0.0
Step 189/1000 best energy 743.0 ant 11 missing vert 0.0
Step 190/1000 best energy 691.0 ant 19 missing vert 0.0
Step 191/1000 best energy 730.0 ant 16 missing vert 0.0
Step 192/1000 best energy 754.0 ant 9 missing vert 0.0
Step 193/1000 best energy 681.0 ant 15 missing vert 0.0
Step 194/1000 best energy 667.0 ant 3 missing vert 0.0
Step 195/1000 best energy 688.0 ant 24 missing vert 0.0
Step 196/1000 best energy 668.0 ant 0 missing vert 0.0
Step 197/1000 best energy 716.0 ant 19 missing vert 0.0
Step 198/1000 best energy 732.0 ant 7 missing vert 0.0
Step 199/1000 best energy 646.0 ant 26 missing vert 0.0
Step 200/1000 best energy 631.0 ant 12 missing vert 0.0
Step 201/1000 best energy 718.0 ant 30 missing vert 0.0
Step 202/1000 best energy 736.0 ant 0 missing vert 0.0
Step 203/1000 best energy 670.0 ant 31 missing vert 0.0
Step 204/1000 best energy 669.0 ant 14 missing vert 0.0
Step 205/1000 best energy 669.0 ant 28 missing vert 0.0
Step 206/1000 best energy 674.0 ant 1 missing vert 0.0
Step 207/1000 best energy 712.0 ant 17 missing vert 0.0
Step 208/1000 best energy 738.0 ant 31 missing vert 0.0
