Reading in data from ../common/honeycomb.input
Number of particles: 192
Number of vertices: 3
xmin -10.455 xmax 9.225
ymin -13.58 ymax 9.7
Found 192 particles with maximum number of 3 vertices
Created simulation cell 19.68 by 23.28


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 93/200 best energy 598.8221999999998 ant 22 missing vert 0.0
Step 94/200 best energy 631.4918000000004 ant 1 missing vert 0.0
Step 95/200 best energy 598.7488000000001 ant 6 missing vert 0.0
Step 96/200 best energy 598.7487999999998 ant 17 missing vert 0.0
Step 97/200 best energy 697.7610000000016 ant 21 missing vert 0.0
Step 98/200 best energy 643.5192000000008 ant 25 missing vert 0.0
Step 99/200 best energy 683.4002000000017 ant 27 missing vert 0.0
Step 100/200 best energy 546.9895999999992 ant 0 missing vert 0.0
Step 101/200 best energy 583.6944 ant 16 missing vert 0.0
Step 102/200 best energy 710.6474000000007 ant 1 missing vert 0.0
Step 103/200 best energy 565.0709999999993 ant 24 missing vert 0.0
Step 104/200 best energy 572.0573999999993 ant 29 missing vert 0.0
Step 105/200 best energy 607.2854000000003 ant 7 missing vert 0.0
Step 106/200 best energy 560.0275999999993 ant 0 missing vert 0.0
Step 107/200 best energy 547.9977999999992 ant 20 missing vert 0.0
Step 108/200 best energy 633.4324000000006 ant 13 missing vert 0.0
Step 109/200 best energy 557.4691999999991 ant 4 missing vert 0.0
Step 110/200 best energy 645.4670000000007 ant 8 missing vert 0.0
Step 111/200 best energy 557.4691999999992 ant 29 missing vert 0.0
Step 112/200 best energy 535.967999999999 ant 0 missing vert 0.0
Step 113/200 best energy 550.0165999999992 ant 14 missing vert 0.0
Step 114/200 best energy 544.5045999999992 ant 18 missing vert 0.0
Step 115/200 best energy 542.954399999999 ant 19 missing vert 0.0
Step 116/200 best energy 562.0439999999993 ant 17 missing vert 0.0
Step 117/200 best energy 567.4801999999996 ant 28 missing vert 0.0
Step 118/200 best energy 585.7107999999997 ant 9 missing vert 0.0
Step 119/200 best energy 535.967999999999 ant 3 missing vert 0.0
Step 120/200 best energy 551.0247999999992 ant 1 missing vert 0.0
Step 121/200 best energy 549.4745999999991 ant 11 missing vert 0.0
Step 122/200 best energy 565.6129999999996 ant 8 missing vert 0.0
Step 123/200 best energy 556.5343999999992 ant 8 missing vert 0.0
Step 124/200 best energy 592.0769999999998 ant 25 missing vert 0.0
Step 125/200 best energy 718.8670000000016 ant 1 missing vert 0.0
Step 126/200 best energy 671.6850000000013 ant 1 missing vert 0.0
Step 127/200 best energy 577.1741999999998 ant 0 missing vert 0.0
Step 128/200 best energy 603.2550000000001 ant 23 missing vert 0.0
Step 129/200 best energy 573.6809999999995 ant 1 missing vert 0.0
Step 130/200 best energy 555.9923999999992 ant 28 missing vert 0.0
Step 131/200 best energy 544.5045999999992 ant 11 missing vert 0.0
Step 132/200 best energy 561.1091999999993 ant 4 missing vert 0.0
Step 133/200 best energy 592.1551999999997 ant 1 missing vert 0.0
Step 134/200 best energy 601.6976000000002 ant 29 missing vert 0.0
Step 135/200 best energy 550.4827999999991 ant 9 missing vert 0.0
Step 136/200 best energy 639.0936000000006 ant 1 missing vert 0.0
Step 137/200 best energy 543.4963999999991 ant 24 missing vert 0.0
Step 138/200 best energy 535.967999999999 ant 14 missing vert 0.0
Step 139/200 best energy 562.6593999999992 ant 9 missing vert 0.0
Step 140/200 best energy 587.6513999999997 ant 14 missing vert 0.0
Step 141/200 best energy 549.4745999999992 ant 26 missing vert 0.0
Step 142/200 best energy 535.967999999999 ant 31 missing vert 0.0
Step 143/200 best energy 535.967999999999 ant 16 missing vert 0.0
Step 144/200 best energy 565.5395999999993 ant 9 missing vert 0.0
Step 145/200 best energy 535.967999999999 ant 7 missing vert 0.0
Step 146/200 best energy 535.967999999999 ant 16 missing vert 0.0
Step 147/200 best energy 542.9543999999992 ant 12 missing vert 0.0
Step 148/200 best energy 552.5725999999992 ant 0 missing vert 0.0
Step 149/200 best energy 568.0979999999995 ant 28 missing vert 0.0
Step 150/200 best energy 546.9895999999991 ant 16 missing vert 0.0
Step 151/200 best energy 535.967999999999 ant 21 missing vert 0.0
Step 152/200 best energy 535.967999999999 ant 25 missing vert 0.0
Step 153/200 best energy 561.1091999999992 ant 11 missing vert 0.0
Step 154/200 best energy 555.0575999999993 ant 15 missing vert 0.0
Step 155/200 best energy 560.5695999999991 ant 19 missing vert 0.0
Step 156/200 best energy 535.967999999999 ant 19 missing vert 0.0
Step 157/200 best energy 535.967999999999 ant 14 missing vert 0.0
Step 158/200 best energy 550.4827999999991 ant 16 missing vert 0.0
Step 159/200 best energy 555.5261999999991 ant 10 missing vert 0.0
Step 160/200 best energy 542.4881999999992 ant 19 missing vert 0.0
Step 161/200 best energy 535.967999999999 ant 28 missing vert 0.0
Step 162/200 best energy 586.6455999999998 ant 21 missing vert 0.0
Step 163/200 best energy 642.5844000000008 ant 4 missing vert 0.0
Step 164/200 best energy 535.967999999999 ant 1 missing vert 0.0
Step 165/200 best energy 542.9543999999992 ant 8 missing vert 0.0
Step 166/200 best energy 549.4745999999992 ant 16 missing vert 0.0
Step 167/200 best energy 567.0873999999992 ant 25 missing vert 0.0
Step 168/200 best energy 566.0791999999992 ant 6 missing vert 0.0
Step 169/200 best energy 542.4881999999991 ant 13 missing vert 0.0
Step 170/200 best energy 543.4963999999991 ant 31 missing vert 0.0
Step 171/200 best energy 535.967999999999 ant 17 missing vert 0.0
Step 172/200 best energy 543.4963999999991 ant 5 missing vert 0.0
Step 173/200 best energy 535.967999999999 ant 2 missing vert 0.0
Step 174/200 best energy 535.967999999999 ant 5 missing vert 0.0
Step 175/200 best energy 535.967999999999 ant 20 missing vert 0.0
Step 176/200 best energy 542.4881999999991 ant 7 missing vert 0.0
Step 177/200 best energy 543.4963999999991 ant 7 missing vert 0.0
Step 178/200 best energy 535.967999999999 ant 10 missing vert 0.0
Step 179/200 best energy 542.954399999999 ant 30 missing vert 0.0
