Reading in data from ../common/honeycomb.input
Number of particles: 192
Number of vertices: 3
xmin -10.455 xmax 9.225
ymin -13.58 ymax 9.7
Found 192 particles with maximum number of 3 vertices
Created simulation cell 19.68 by 23.28


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 132/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 133/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 134/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 135/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 136/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 137/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 138/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 139/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 140/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 141/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 142/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 143/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 144/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 145/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 146/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 147/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 148/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 149/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 150/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 151/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 152/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 153/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 154/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 155/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 156/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 157/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 158/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 159/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 160/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 161/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 162/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 163/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 164/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 165/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 166/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 167/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 168/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 169/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 170/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 171/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 172/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 173/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 174/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 175/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 176/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 177/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 178/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 179/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 180/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 181/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 182/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 183/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 184/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 185/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 186/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 187/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 188/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 189/200 best energy 542.4881999999992 ant 0 missing vert 0.0
Step 190/200 best energy 542.4881999999992 ant 0 missing vert 0.0
